RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
20,38,Idaho,state,,125585,125539,125650,125823,126233,126633,126978,127328,127594,127888,128108,128362,128856,129318,129998,130563,131082,131389,131755,132237,132747,133211,133442,133711,133864,134204,134420,134672,134916,135294,135619,135901,136185,136499,136750,136878,137004,137266,137351,137854,138339,138949,139265,139577,139981,140287,140463,140761,141119,141695,142312,143020,143765,144627,145543,146362,147051,147647,148339,149059,149969,151050,152423,153730,155329,157386,159860,,165903,,,181039,182306,183788,185805,188793,191692,195510,197704,199845,201633,200781,201128,201049,202970,202839,202624,202900,203577,203997,204380,204745,205036,205207,205429,205911,206367,207215,207165,206801,205037,203528,202010,200604,199056,197344,195606,193713,191649,189263,186861,184467,182268,180441,178597,176812,174850,173245,171973,171386,170297,169544,168345,167753,167076,165521,163566,161671,159724,157828,155793,154015,152410,150783,149678,148113,146852,146007,145932,145807,145578,145496,145485,145505,145438,145822,146607,148055,149523,150852,152286,154220,156032,157696,158702,160111,161829,163505,165763,167437,169518,171003,172657,173877,174764,175607,176352,176953,177319,178198,179214,180267,180954,181495,181585,181353,181213,181270,181547,182161,183015,184268,185333,186702,187867,189158,190010,191029,191880,192776,193630,194806,196606,198211,199731,200701,202169,203546,204954,206109,207714,209364,211012,212414,213298,214541,215630,217668,219373,221316,223079,224850,226926,228784,231063,233043,235428,237827,240290,242754,245557,248891,252204,254887,257400,260073,263250,266114,269041,271480,274088,276025,277686,278866,280245,282327,284800,287416,289628,291903,294284,297360,300175,302939,304750,306966,309108,312737,317319,323675,331590,340479,,364968,377801,389485,400341,412958,424713,436257,443180,447285,449012,454135,460772,467625,470278,471468,472700,474899,474307,471247,467307,465151,463036,459947
18,39,Hawaii,state,,220999,220880,221370,222055,223401,224730,225988,227549,229028,230643,231463,232344,233099,233892,234555,235379,236633,237948,239379,240716,242304,243905,245256,246471,247263,248574,249989,251811,253183,254846,256963,259766,263111,266176,268880,270891,273333,276398,280090,283587,287356,291277,295157,299131,302969,308328,313792,318306,322510,327565,333145,339459,345481,353654,362245,370658,377170,383526,389562,396860,402194,409123,416165,425863,435406,445881,456514,466924,476522,484130,491315,498761,507150,515726,521899,528230,531288,534482,536718,538931,541376,541679,542976,542836,543391,543275,544024,544552,544665,544537,543182,542573,541263,541125,540607,540371,539496,538290,538478,538852,540984,541086,536280,529201,521789,518407,514887,511537,508654,504264,500523,496332,492041,486515,481540,478159,473287,467915,463486,463640,465753,470289,472140,474973,475198,478141,479364,480770,481033,481387,483368,484035,484939,484349,484353,481908,479650,476719,474847,472475,470418,469535,467789,468278,468740,469943,471834,472979,474468,472376,472113,471718,474818,477573,482037,485374,487943,489355,491088,493886,493916,493195,493116,498810,505399,511986,517336,523409,526871,529534,530639,532570,534812,538485,542054,545424,547287,548312,549830,551076,552829,553317,554551,555438,557823,559269,561792,562398,563812,565568,567473,568086,569124,570790,572571,573580,575490,578568,582608,587117,592267,596273,598694,600356,602160,603899,606119,608109,612871,616842,620652,621291,623597,626636,629975,631622,633515,636011,638979,640515,641801,643227,645530,648183,649651,650540,649962,649399,650168,652097,654414,654515,654606,655250,656645,657230,656625,656227,654473,652685,652294,653382,654914,656881,659434,662300,662818,662915,663977,667105,671135,675510,681206,687993,696479,704689,716144,728922,744252,758753,773838,787947,801355,811738,822924,836103,851257,865368,878855,890196,899945,905239,906031,904818,901698,902175
39,40,New Hampshire,state,,139079,139767,140485,141457,142470,143460,144918,146533,148220,150248,152071,153984,155659,157634,159412,161309,163422,165610,167704,169520,171434,173251,175026,176825,178645,180410,181938,183681,185232,187041,188758,190850,193014,195450,197672,199940,202083,204339,206672,208739,211028,213093,215165,217050,219281,221648,223594,225165,226787,228617,230558,232692,235086,237544,239504,241436,243218,245102,247082,249150,251218,253108,255134,257566,259711,261442,262760,264213,265747,267229,268529,269758,270763,270708,270527,270861,271493,271851,271338,271045,270520,269576,268540,267339,266403,265270,264858,264145,263741,262870,262243,261730,261148,260434,259260,257881,256360,255244,253872,252898,250617,248375,246031,244127,242283,240090,238639,236907,236092,234965,234063,232108,230293,228973,227970,227042,225915,225005,224543,224381,224467,224184,223650,222960,222535,222202,222183,222246,222517,222082,221085,219977,219160,219137,218691,218194,217019,216062,214721,213861,213011,212658,211922,211204,210329,209756,209032,208656,208995,209763,210858,211138,211185,211217,211434,211905,211966,212526,213612,215164,216579,217793,218848,219755,220520,221354,222054,222891,223261,223790,224119,224994,225848,226768,227354,227614,227667,227952,228537,229134,229681,230136,230999,232338,234248,235709,236827,237167,237367,237353,237652,238658,239336,239658,239776,240642,242073,243430,244324,245118,246047,247234,248239,249115,250120,251986,253799,255655,256659,257904,259233,260675,261951,263262,265089,266914,268643,269571,270865,272298,273909,275341,276400,277772,278817,279809,280411,281355,282553,283594,284352,284989,286230,287422,288521,288863,289415,290007,291180,292349,294034,296244,298970,301198,301989,302248,303323,306194,310190,314667,319632,324947,329941,335406,340093,346285,352186,359649,366622,373712,379250,384567,389398,395048,400944,407876,413963,419421,423417,427391,430732,433620,436328,439105,442318,445625
28,41,Maine,state,,114941,115533,115973,116944,117698,118526,119354,120181,121047,121839,122924,124097,125594,126889,128128,129069,130327,131633,133078,134145,135211,136150,137438,138608,140024,141447,142996,144608,146037,147543,148997,150308,151571,152705,153984,155299,156747,158104,159320,160315,161814,163376,165235,167125,169231,171411,172987,174574,176180,178282,180406,182369,184912,187666,190638,192174,193458,194499,196579,198619,201612,204206,206624,207888,209129,210166,211369,212459,213703,214735,215602,216419,217290,217638,217828,217510,217546,217297,217041,217104,217506,218198,218469,218644,218796,218670,218323,217892,217403,216549,215249,215228,215535,216319,216000,216112,216156,216234,216051,215122,213813,211906,210466,209008,208041,207099,206413,205195,203823,202675,201452,200449,198245,196626,194886,194347,193665,192985,192183,191821,191546,191557,192128,193309,194219,193750,192522,191311,190557,189681,188691,187495,187459,187904,188555,188297,187878,187649,187614,187380,186912,186334,185766,185153,184460,183591,182998,182989,183315,184017,184625,185028,185007,184983,185531,186140,186560,186752,187017,187250,187584,188128,188481,188868,188755,188721,188328,187999,187596,187345,187259,188038,189171,190236,190770,190682,190528,190254,190003,189807,189460,189947,190933,192058,193004,193787,194838,195717,196025,196049,196122,197110,198057,198810,199162,200395,201503,202641,203108,203916,204992,205988,207170,207979,208818,209562,210296,211604,213090,214874,216604,217774,218637,219216,219928,220572,221581,223038,224575,225538,226368,227530,228967,230347,231456,232295,233146,233988,234015,234103,234099,235069,235953,237142,238159,239170,240450,241961,243705,245060,246698,248366,250489,252450,253776,254434,255358,257649,260980,265000,269020,273054,277809,281958,286973,292028,299018,306531,313922,319991,323732,326418,328592,333172,338043,343082,347134,351125,354854,358203,360941,363024,365101,367309,370133,372314
50,42,Rhode Island,state,,142842,143791,144661,146320,147741,148601,149408,150242,151390,152464,153491,154673,155805,157021,158383,160019,161613,163167,164816,166881,169100,171623,173679,175790,177365,179266,181121,183389,185934,188637,191632,195274,199646,203617,206797,209306,211811,214710,217893,221214,224743,228517,232627,236149,239317,242451,245706,249127,251953,255328,258426,261846,265439,269723,274041,277850,280912,284305,287351,290675,293782,296879,299540,302876,305666,308097,309795,312221,314942,317480,319136,320275,320475,321300,322613,324809,325603,325641,324456,323194,321164,319353,317221,315783,313965,312877,311954,310979,310119,307908,306592,304928,303959,302617,301935,301091,299736,297434,295287,292993,290238,287397,284022,280567,276966,273345,269834,265972,262225,258852,255497,253199,251039,249372,247578,246308,245593,245246,245474,245591,246855,247928,249125,248831,248207,247828,247711,247428,246128,244473,242865,241999,241163,240683,239594,238239,236197,234726,233002,231640,230062,228510,226438,224685,223684,222601,221760,220986,220473,220014,219756,219836,219833,219952,220704,221440,221984,222826,223814,225171,226693,228103,229004,230093,231306,232625,233415,233600,234548,235131,236866,238307,239880,240617,240235,239415,238773,238482,238677,238966,239792,240472,240967,241044,241102,241909,242942,243673,243554,243597,244081,245079,246812,249413,251157,252581,253353,254247,254992,255603,257448,258675,259921,260362,260895,261639,262865,265375,268021,270556,272277,273160,273737,274733,277022,279377,281475,282898,284851,286402,287860,288687,289806,291140,292383,292979,293290,293530,293705,293472,294247,295199,296299,296627,297618,298105,298661,299087,300643,301985,303031,303762,305388,307507,309529,310401,311279,313991,318258,323126,327737,332949,338082,342674,347437,352073,358573,365709,374172,381521,386994,391445,394820,399416,403146,407871,411502,416054,421518,426877,430638,432162,433727,435087,436655,436222
35,43,Montana,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184353,184335,185157,186192,187532,188487,190047,191884,193906,195098,196260,197028,198498,199998,201883,203478,205087,206549,208060,209238,210479,211756,213183,214232,214954,215566,216507,217229,217887,218160,218747,219329,220013,220789,221643,222498,223007,222507,221964,221767,222243,222506,222159,221881,221577,221641,221505,221420,220955,220639,220110,219616,218753,217772,216627,215548,214941,214333,213746,212846,212158,211942,211857,212184,212089,211882,211420,211087,210624,209807,208746,207551,206216,205124,204567,204273,204097,203671,203655,203686,203900,203966,204018,204216,204316,204800,205224,205831,206283,206868,207734,208453,209281,210182,211127,211826,212282,213027,213938,214875,215871,216829,217860,218652,219475,220390,221204,222056,222852,223886,224832,225671,226570,227816,228852,229756,230091,230547,231100,231711,232697,233526,234722,235762,237011,237812,238522,238716,239234,239719,240536,240934,241249,241676,242455,243216,243601,244236,245120,246114,246864,247591,248656,249736,250812,251905,253230,254417,255632,256672,257437,258293,259201,260706,262029,263039,264030,265129,266798,268655,270577,272220,273003,273700,274333,275640,276977,278743,280465,281976,283280,284219,285413,286239,287624,288478,289337,290185,291613,293615,295122,296509,297668,299244,300415,301985,303546,305745,308858,312684,317793,,330745,337611,344331,351818,360336,369191,378748,387382,394858,400726,408700,417218,426846,434046,440748,446231,452558,458134,463423,464745,465216,464742,464483
13,44,Delaware,state,,151312,151707,152116,152978,153867,154749,155590,156301,156945,157522,158385,159125,160035,160735,161618,162399,163233,163976,164652,165327,166067,166885,167752,168654,169595,170586,171686,172807,173888,175017,176139,177309,178349,179483,180606,181910,183275,184814,186434,188109,189844,191408,192975,194544,196378,198106,199615,200912,202333,203842,205428,207450,209857,212748,215567,218236,220686,223529,227165,231766,234964,237027,238671,241072,244766,247260,249537,251535,254499,257881,260321,262450,264482,266975,269544,271900,273992,275563,277121,278455,279568,280853,281049,281217,280241,280033,279961,280693,281541,282596,282933,282955,282455,282351,281654,280373,278297,276640,276097,275830,275062,273062,270879,268449,266500,264182,262516,260800,259494,258103,256464,254994,253166,251685,250445,249711,248967,248331,247637,246857,246432,246316,246314,245971,245734,245486,245022,243770,242369,240386,238564,237028,235691,234528,233003,231458,229625,228090,227018,225985,224519,222773,221524,220165,219234,217881,217590,217020,217292,216971,216503,215341,214285,213112,212335,211641,211759,212265,213101,213667,213858,214156,214415,215499,216563,217959,218808,219579,220887,221782,222484,222761,223887,225046,225776,226074,226356,226565,226810,227051,227760,228657,229343,230294,230510,231319,231693,232628,233053,233360,233528,233834,234365,235298,236031,236885,237367,238523,239669,240757,241325,242134,242949,244043,245016,245763,245848,245213,244405,244096,243997,244622,245407,246595,247532,248112,248538,249852,251772,253757,254780,255218,255617,256046,256561,257295,258615,260172,261838,262704,263261,263295,262720,261978,261315,261013,261008,260859,260966,261553,262180,262952,263176,264213,265917,267850,269775,271351,273775,276772,280313,283733,286843,289368,292169,295883,300681,305911,310881,316127,321281,325728,329694,332899,335820,338508,342234,346679,350755,353975,356336,358220,359824,361598,363470,365170
52,45,South Dakota,state,,118373,118107,117736,117326,117252,117104,116975,116712,117080,117328,117254,117071,117216,117568,118233,118719,119477,119647,119913,119831,119894,120147,120421,120558,120682,121384,121802,122082,122138,122613,123065,123431,123984,124249,124418,124497,125161,126283,126825,127019,126629,126818,127179,127949,128955,130087,130751,131004,131092,131726,132468,133011,133695,134601,135837,136759,137578,138257,138947,139459,140196,141106,141982,142771,143462,144332,145092,146017,147052,147998,148518,148785,149244,149835,150297,150467,150861,151394,152093,152398,152774,152847,153230,153696,154561,155024,155206,155214,155373,155878,156212,156708,157028,157483,157995,158632,159367,159890,160157,160124,160078,160193,160314,160545,160726,160987,161270,161469,161780,161705,161549,161062,160636,160208,159694,159240,158761,158418,158109,158073,158233,158297,158437,158572,158888,159042,159106,159143,159035,158980,158908,158873,158786,158518,158325,157979,157798,157829,157910,158031,157940,157986,158098,158285,158448,158581,158560,158563,158677,158825,159098,159407,159863,160308,160670,161126,161710,162344,162972,163487,164059,164613,165216,165732,166209,166555,166942,167317,167711,168005,168489,169025,169738,170286,170811,171247,171738,172201,172659,173025,173603,174277,175098,175897,176652,177456,178239,179066,179520,179901,180225,180888,181594,182256,183211,184319,185530,186366,187128,187886,188819,189680,190595,191505,192410,193302,194135,195052,196151,197292,198387,199269,200053,200667,201290,201766,202248,202726,203436,204244,205386,206449,207589,208520,209545,210633,211629,212601,213406,214154,214820,215524,216282,216974,217605,218151,218690,219253,219742,220450,221122,222155,223013,224004,224196,224529,224945,225921,227008,228411,230240,232086,,,,246990,250412,254055,257528,260838,263843,266544,269221,273702,278354,284096,287985,291671,294124,296751,299463,301677,303385,304860,306476,307922
37,46,North Dakota,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170088,170260,170252,170051,169593,169081,168763,169087,169588,169948,169672,169443,169440,169435,169170,168863,168875,169167,169838,170507,171357,171800,172093,172181,172202,172302,172623,173086,173014,172408,171832,171758,171868,172119,172281,172407,172650,173180,174003,174857,175917,177417,178798,180047,181058,182590,184232,186015,187624,189462,191137,192620,193917,195392,196717,198059,199426,201002,202398,203624,204497,205488,206165,207191,208318,209805,210972,212444,213656,215912,216866,217867,218021,219114,220424,222110,224095,225911,227148,227502,227568,227772,228537,229366,230106,230637,231184,231540,231636,231721,232004,231992,232010,232087,232590,233201,233325,233349,233012,232666,232854,233360,234133,234042,233992,233825,234217,234419,234845,234791,235084,235010,235113,234694,234518,234380,234257,233950,233735,233967,234599,235258,235379,235516,235652,236173,236701,237258,237908,238312,238444,238655,238959,239508,239808,240337,240479,240600,240496,240399,240540,241153,242358,243826,245229,247050,248726,250256,251746,253554,255537,257398,259365,261132,262865,265144,267596,270219,272180,274520,276867,279073,280826,281998,282996,283890,284889,285806
3,47,Alaska,state,,132216,132403,132555,132682,132930,133028,133419,133415,133604,133508,133813,134216,137612,142158,147596,150718,153338,155472,157553,158781,159695,160298,161267,162258,163013,163752,164458,165469,166124,166547,166911,167334,167934,168366,168980,169527,169949,170332,170680,171220,172116,173273,175186,176537,178250,179707,181096,182196,182178,183069,183622,185025,186188,187579,188953,190129,191861,193551,195323,196837,198265,199530,200555,201746,203450,204673,206174,207600,209655,211717,213642,215719,217523,218469,218964,219548,221002,222404,223949,225748,227753,229519,230754,232145,233320,234163,234557,235145,236034,236772,237513,238183,239117,240027,240719,241301,241825,241789,242007,241770,241941,241757,241716,241939,241926,242140,242074,241938,241705,242148,242724,242975,242426,241915,241394,240957,240510,240069,240135,240511,241356,241408,241617,241764,242459,242659,242834,243044,243012,242690,241971,241679,241341,240903,240079,239125,238586,238543,238670,238780,238618,238552,238492,238699,239528,240273,241427,242181,243098,243237,243267,243128,243302,243552,244001,243814,244282,244664,245766,246418,247173,248504,249791,251139,251919,252310,252989,253750,254325,254937,255518,256026,256007,255666,255991,256714,257529,258344,258867,260042,260930,261602,261795,262862,264689,266430,267078,266816,266487,266451,267138,268258,269513,270620,270836,270508,269938,269459,269392,268970,269220,269460,269968,270084,269981,269740,269396,269447,269797,270498,271012,271266,271920,272577,272939,272652,271957,271525,271264,271317,271873,272507,273312,273652,273622,273665,273950,274365,274788,277125,280143,,286380,287625,287412,289011,295766,297790,299659,296192,297157,295413,293620,290969,290997,290778,291146,291796,291697,292969,293876,297254,298905,299316,298898,299662,301166,302366,303205,304828,306096,307266,306166,307307,308386,312673,314062,317987,321053,326754,331389,334774,336693,337102,338395,339201
12,48,District of Columbia,state,,186306,187274,188175,190216,192123,194299,196253,197868,199034,198985,199378,199890,201102,202207,203614,205782,207933,210009,212154,214657,217347,220014,222521,225141,227601,230192,232299,234938,237762,241070,244152,247054,250265,253781,258191,262571,266297,269514,272349,275775,279245,282973,286591,290020,293454,297532,300814,303818,307030,310600,314761,318530,323256,328404,334669,340158,347012,355322,363377,368542,370132,374664,380869,389001,394562,400131,406623,414142,420815,425470,429874,434117,438554,442040,445777,448869,451252,451937,450988,450141,449177,447582,445160,443255,443019,444738,446192,447172,447362,447250,447160,446957,446939,447622,447783,447189,446247,445087,443657,441565,439638,437809,434638,430561,427424,426146,424699,422413,422122,422538,422245,419202,415439,413339,410554,408379,405458,402530,402055,404126,406523,406582,405701,407463,412048,416085,417500,417711,415845,414231,411265,411027,409664,409529,408520,408621,408368,408209,408582,407840,407608,406525,406176,404959,405416,404891,406602,406389,407699,410002,414713,419839,424615,429904,435339,441184,442265,441811,441088,446081,453780,460061,465245,469263,473455,477624,481981,486254,490823,495999,502062,506741,509231,510200,512577,514213,514924,514385,515768,517096,514717,512452,510096,511003,511035,511635,513171,515090,518537,522614,525738,527922,528423,530320,531671,534212,536171,537977,539459,540853,542598,543561,547231,551044,556544,561429,564435,564624,562531,561432,562102,562557,564792,568038,570870,573240,574406,579095,578799,579474,578806,582638,585541,587606,590341,593321,596982,598826,601842,602629,606809,609479,612246,612427,610331,610646,611219,612710,612898,613728,618539,622622,625398,627537,623805,621734,618186,621330,625612,629462,634850,636715,639837,641283,646583,650670,657419,662051,665513,665948,666073,668257,668763,669624,671812,678011,683757,687139,688821,687610,683483,679711,678198,677610,673297,667931
58,49,Vermont,state,,128527,128901,129377,130235,131074,131752,132400,133061,133812,134784,135737,136700,137521,138600,139727,140841,141772,142625,143498,144236,145009,145889,147016,148154,149359,150581,151885,153107,154181,155217,156080,156866,157508,158273,159116,160065,161002,162066,163140,164131,165156,166222,167359,,171251,173583,174704,175701,176603,178338,180045,181899,184302,186755,188892,190067,191270,192913,194772,196772,198595,200499,202392,204882,206975,208831,210445,212467,214856,217150,219000,220654,221985,223419,225176,226635,228246,229513,230825,232145,233313,234547,235801,236937,238111,239105,239531,239714,239941,240404,240564,240433,240644,241204,241929,242547,243878,243856,243738,242542,242013,241354,240519,240211,239733,239220,238625,238125,237956,237764,237452,236972,236787,236376,235571,234353,233340,232705,232157,231769,231430,231247,231378,231474,231598,231585,231956,232324,232432,232597,232730,233005,232771,232535,232180,232151,231794,231594,231338,231096,230806,230643,230977,231187,231256,231156,230950,230881,230716,230739,230810,230923,230903,230616,230327,230333,230630,231016,231343,231419,231330,231178,231057,230948,230676,230399,230290,230315,230389,230478,230478,230664,230784,231124,231368,231556,231509,231514,231538,231705,231848,232260,232811,233309,233532,233604,233603,233584,233275,233067,232888,232689,232500,232736,233494,234299,234765,235126,235598,235987,236325,236579,236926,237408,237802,238099,238514,239044,240016,241073,242067,243343,244725,246243,247367,248443,249419,250078,250475,251078,252063,252376,253100,253436,254448,254675,254880,255091,255654,256506,257467,258277,259423,260764,262071,263156,264030,264297,264384,264551,265226,265179,265502,265806,267623,269186,271016,271694,271844,272902,275383,278605,282845,286435,290530,293931,298624,302445,306812,311290,316948,321793,325618,330446,335448,341176,346074,350171,353271,357154,361957,366827,370900,374775,380589,386285
62,50,Wyoming,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152790,150661,149982,148827,149238,150099,150700,151242,151493,152041,152625,153062,153624,154444,155493,156292,157033,157663,158436,159163,159756,160292,160915,161767,162870,164095,165513,166850,168426,169870,171166,172301,173679,175056,176084,176872,177421,178428,179452,180872,182004,183284,184666,185995,187325,188548,189944,191306,192859,194707,196624,198566,199959,201314,202849,204571,206047,207163,208042,209141,210436,211778,213231,214069,214816,215314,216020,216561,216956,217188,217446,217673,217662,217286,216720,216334,216168,215935,215564,215342,215280,215344,215211,214697,213999,213470,213098,212693,212028,211327,210641,209883,209438,209191,209279,209342,209519,209847,210084,209923,209576,209173,209000,208614,208330,208187,208251,208338,208268,207905,207124,206608,206480,206725,206620,206716,206898,207706,208395,209023,209433,210114,210900,211478,211712,212043,212892,213824,214959,215644,216356,216908,217466,218014,218236,218476,218754,219202,219710,220285,220893,221614,222325,223131,223855,224639,225408,226276,226994,227798,228396,229199,230009,230864,231619,232212,232793,233361,234001,234778,235655,236282,236813,237238,237865,238308,238766,239143,239477,239707,239851,239993,239868,239666,239502,239644,239656,239608,239510,239562,239789,239844,240035,240290,240957,241851,242795,243662,244521,245327,246220,247028,247946,248629,249294,249959,250600,251321,251846,252467,253012,253810,254672,256157,257751,259578,261025,262574,264002,265457,266644,267307,268089,268934,269857,270682,271382,271861,272174,272532,273341,274172,275044,276400,277670,280037,282365,285044,287131,289264,291874,294519,297422,300174,302839,305344,,317004,323246,325978,328914,331712,334767,337267,338996,340120,341414,342497,343132
